31613.0 4851.796 848.340
35323.0 3343.22399474 833.289
36093.0 3149.57852195 817.029
36562.0 3043.80387034 792.001
37102.0 2942.55362968 779.989
37661.0 2854.17310463 774.200
38124.0 2792.76491126 761.671
39213.0 2687.9312426 739.173
41275.0 2610.12943105 739.174
42165.0 2693.05179367 704.305
42949.0 2765.16158501 679.051
50326.0 3355.4756918 833.289
56752.0 3902.15892797 848.340
67739 4851.796 848.340
