31613.0 4851.796
35323.0 3343.22399474
36093.0 3149.57852195
36562.0 3043.80387034
37102.0 2942.55362968
37661.0 2854.17310463
38124.0 2792.76491126
39213.0 2687.9312426
41275.0 2610.12943105
42165.0 2693.05179367
42949.0 2765.16158501
44113.0 2867.08968848
46286.0 3048.38089968
46919.0 3099.19705647
50326.0 3355.4756918
55524.0 3796.90904562
56094.0 3843.47151381
56752.0 3902.15892797
67739 4851.796
