4798.531 30641
2853.017 34618
1820.31 41350
1819.918 41888
1816.097 42528
1813.486 43160
1809.785 43679
1806.71 44219
1802.452 45493
1800.311 46099
1796.101 46825
1793.054 47348
1789.873 47762
1790.558 48202
1790.559 48261
1819.323 52035
1779.385 65086
