40366 1851.705
42507 1857.026
43283 1853.760
43920 1853.350
44686 1853.395
45729 1850.684
46190 1852.180
46922 1850.481
47529 1853.049
48197 1852.890
49520 1853.483
51321 1853.415
52029 1850.114
58322 1852.462
